Order ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Status
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,Consumer,Richmond,Indiana,Central,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.047199999999997,Completed
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,Consumer,Richmond,Indiana,Central,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808,Completed
CA-2017-108000,2017-01-12,2017-01-16,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Staple envelope,9.78,1,0.0,4.89,Completed
CA-2015-146465,2015-11-20,2015-11-24,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.559999999999999,Completed
CA-2016-159639,2016-11-27,2016-12-02,Standard Class,Corporate,Westfield,New Jersey,East,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148,Completed
US-2017-153948,2017-11-06,2017-11-06,Same Day,Home Office,San Francisco,California,West,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.171799999999998,Completed
US-2017-153948,2017-11-06,2017-11-06,Same Day,Home Office,San Francisco,California,West,Office Supplies,Paper,Easy-staple paper,45.36,4,0.0,22.226399999999998,Completed
US-2017-153948,2017-11-06,2017-11-06,Same Day,Home Office,San Francisco,California,West,Office Supplies,Paper,Astroparche Fine Business Paper,26.400000000000002,5,0.0,12.672,Completed
US-2017-153948,2017-11-06,2017-11-06,Same Day,Home Office,San Francisco,California,West,Office Supplies,Labels,Avery 503,41.4,4,0.0,19.872,Completed
US-2017-153948,2017-11-06,2017-11-06,Same Day,Home Office,San Francisco,California,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0.0,1.0169999999999995,Completed
US-2016-113985,2016-12-02,2016-12-07,Standard Class,Corporate,San Jose,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264,Completed
US-2016-113985,2016-12-02,2016-12-07,Standard Class,Corporate,San Jose,California,West,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.699999999999996,3,0.0,26.864999999999995,Pending
US-2016-113985,2016-12-02,2016-12-07,Standard Class,Corporate,San Jose,California,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.0,5.6628,Open
US-2016-113985,2016-12-02,2016-12-07,Standard Class,Corporate,San Jose,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,Open
CA-2016-155383,2016-12-17,2016-12-22,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0.0,13.028400000000001,Completed
CA-2014-120432,2014-08-24,2014-08-26,Second Class,Corporate,Owensboro,Kentucky,South,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,Completed
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.0429999999999984,Completed
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,Avery 485,87.71,7,0.0,41.223699999999994,Completed
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.878399999999996,Open
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0.0,27.433999999999997,Pending
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704000000001,6,0.2,158.57639999999992,Open
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.9200000000003,5,0.2,-25.04900000000015,Completed
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.96999999999997,3,0.0,58.7916,Pending
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.76699999999994,Pending
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.260799999999996,Pending
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Consumer,New York City,New York,East,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0.0,1.3559999999999945,Pending
CA-2016-130288,2016-11-26,2016-11-30,Second Class,Corporate,New York City,New York,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.05080000000007,Pending
CA-2017-146458,2017-11-19,2017-11-22,Second Class,Consumer,Springfield,Virginia,South,Office Supplies,Art,Newell 349,22.959999999999997,7,0.0,6.658399999999997,Pending
CA-2017-150420,2017-06-03,2017-06-08,Standard Class,Corporate,Bellingham,Washington,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0.0,362.83500000000004,Pending
US-2014-118997,2014-04-08,2014-04-12,Standard Class,Corporate,Decatur,Alabama,South,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392000000001,Open
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,Corporate,Fayetteville,Arkansas,South,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,1,0.0,3.4356999999999998,Open
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,Corporate,Fayetteville,Arkansas,South,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248000000000003,Completed
US-2017-169551,2017-07-07,2017-07-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21000000000001,3,0.5,-45.3492,Completed
US-2017-169551,2017-07-07,2017-07-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 216,15.552000000000003,3,0.2,5.4432,Completed
US-2017-169551,2017-07-07,2017-07-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Apple iPhone 5S,683.9879999999999,2,0.4,-113.9980000000001,Completed
US-2017-169551,2017-07-07,2017-07-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.392000000000001,3,0.2,1.0044,Open
US-2017-169551,2017-07-07,2017-07-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776000000000003,3,0.2,4.8231,Pending
US-2017-169551,2017-07-07,2017-07-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.78699999999995,Open
CA-2016-103107,2016-07-04,2016-07-04,Same Day,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636,Completed
CA-2016-103107,2016-07-04,2016-07-04,Same Day,Home Office,Seattle,Washington,West,Technology,Phones,Avaya 4621SW VoIP phone,177.48000000000002,3,0.2,19.966499999999982,Completed
CA-2016-103107,2016-07-04,2016-07-04,Same Day,Home Office,Seattle,Washington,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.99699999999999,Completed
CA-2017-122077,2017-05-19,2017-05-25,Standard Class,Consumer,Plano,Texas,Central,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,1,0.2,9.5992,Completed
CA-2017-122077,2017-05-19,2017-05-25,Standard Class,Consumer,Plano,Texas,Central,Office Supplies,Labels,Avery 491,13.216000000000001,4,0.2,4.2951999999999995,Completed
CA-2017-112431,2017-10-12,2017-10-14,Second Class,Consumer,Los Angeles,California,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84000000000003,12,0.0,130.75199999999995,Completed
CA-2017-112431,2017-10-12,2017-10-14,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 343,5.88,2,0.0,1.5876000000000001,Completed
CA-2016-151092,2016-08-06,2016-08-13,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.47720000000001,Completed
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,Corporate,Los Angeles,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0.0,2.6376000000000004,Completed
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0.0,30.431999999999995,Completed
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 23,25.92,4,0.0,12.441600000000001,Completed
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,Portable Personal File Box,48.84,4,0.0,13.186800000000005,Completed
CA-2015-115924,2015-09-14,2015-09-18,Second Class,Home Office,Des Moines,Iowa,Central,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0.0,12.690999999999999,Completed
CA-2017-161046,2017-03-05,2017-03-05,Same Day,Corporate,Southaven,Mississippi,South,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68,4,0.0,19.6328,Completed
CA-2017-161046,2017-03-05,2017-03-05,Same Day,Corporate,Southaven,Mississippi,South,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.96999999999997,3,0.0,125.98740000000001,Open
CA-2017-161046,2017-03-05,2017-03-05,Same Day,Corporate,Southaven,Mississippi,South,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0.0,78.672,Pending
CA-2017-161046,2017-03-05,2017-03-05,Same Day,Corporate,Southaven,Mississippi,South,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,6,0.0,112.49279999999999,Open
US-2017-141698,2017-04-15,2017-04-21,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Paper,Xerox 207,20.736000000000004,4,0.2,7.2576,Completed
US-2014-105151,2014-03-30,2014-03-31,First Class,Corporate,New York City,New York,East,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0.0,2.9400000000000004,Pending
CA-2014-155796,2014-11-11,2014-11-15,Second Class,Corporate,Reading,Pennsylvania,East,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968000000000004,2,0.2,7.7896,Pending
CA-2014-155796,2014-11-11,2014-11-15,Second Class,Corporate,Reading,Pennsylvania,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408,Pending
CA-2016-127138,2016-03-12,2016-03-15,Second Class,Corporate,San Francisco,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0.0,6.76550000000006,Pending
CA-2016-127138,2016-03-12,2016-03-15,Second Class,Corporate,San Francisco,California,West,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0.0,40.274,Pending
CA-2016-127138,2016-03-12,2016-03-15,Second Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0.0,14.9744,Pending
CA-2016-127138,2016-03-12,2016-03-15,Second Class,Corporate,San Francisco,California,West,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.3520000000001,3,0.2,77.03519999999997,Pending
CA-2017-150602,2017-02-09,2017-02-14,Second Class,Corporate,Los Angeles,California,West,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.547199999999998,Open
CA-2014-140732,2014-11-11,2014-11-13,Second Class,Home Office,Los Angeles,California,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.59279999999998,Open
CA-2014-140732,2014-11-11,2014-11-13,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,Completed
CA-2014-140732,2014-11-11,2014-11-13,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 1979,123.92,4,0.0,55.763999999999996,Completed
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0.0,5.165999999999999,Completed
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.436800000000005,Completed
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,Corporate,San Francisco,California,West,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.787999999999997,Open
CA-2016-166912,2016-01-15,2016-01-17,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,Pending
CA-2014-141726,2014-07-20,2014-07-22,First Class,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.327999999999996,Open
CA-2014-141726,2014-07-20,2014-07-22,First Class,Consumer,San Diego,California,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552,Completed
CA-2014-141726,2014-07-20,2014-07-22,First Class,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 1897,19.92,4,0.0,9.760800000000001,Pending
CA-2014-141726,2014-07-20,2014-07-22,First Class,Consumer,San Diego,California,West,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.019999999999996,3,0.0,15.4872,Pending
CA-2017-115105,2017-02-06,2017-02-11,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.78400000000002,1,0.2,30.097999999999978,Pending
CA-2015-143980,2015-12-25,2015-12-29,Standard Class,Home Office,New York City,New York,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2,0.0,124.48799999999994,Pending
CA-2016-135636,2016-10-08,2016-10-13,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.85100000000003,Pending
CA-2017-102155,2017-07-13,2017-07-17,Standard Class,Corporate,Overland Park,Kansas,Central,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988,Pending
CA-2017-102155,2017-07-13,2017-07-17,Standard Class,Corporate,Overland Park,Kansas,Central,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2,0.0,6.2376,Pending
CA-2017-116953,2017-04-24,2017-04-25,First Class,Consumer,Mesa,Arizona,West,Technology,Phones,AT&T 841000 Phone,552.0,10,0.2,34.5,Open
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,Home Office,Tulsa,Oklahoma,Central,Furniture,Tables,KI Adjustable-Height Table,429.90000000000003,5,0.0,111.77400000000003,Open
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2,0.0,15.3888,Completed
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,Home Office,Tulsa,Oklahoma,Central,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.34880000000001,Completed
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0.0,5.759399999999998,Completed
CA-2016-114895,2016-11-21,2016-11-28,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504000000000005,Completed
CA-2017-112984,2017-09-16,2017-09-18,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1927,20.544000000000004,6,0.2,6.419999999999996,Open
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,Consumer,Hattiesburg,Mississippi,South,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.57999999999998,6,0.0,76.0878,Pending
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,Consumer,Hattiesburg,Mississippi,South,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.6776,Open
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,Consumer,Hattiesburg,Mississippi,South,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8791999999999973,Completed
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,Consumer,Hattiesburg,Mississippi,South,Office Supplies,Paper,Xerox 1893,245.94,6,0.0,120.51060000000001,Pending
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,Consumer,Hattiesburg,Mississippi,South,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,0.0,4.042,Pending
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,Consumer,Hattiesburg,Mississippi,South,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.90000000000003,5,0.0,126.22500000000002,Pending
US-2017-163300,2017-09-15,2017-09-21,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.4880000000003,7,0.2,884.058,Pending
US-2017-163300,2017-09-15,2017-09-21,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.335100000000025,Pending
US-2017-163300,2017-09-15,2017-09-21,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.78460000000001,Pending
CA-2016-162187,2016-12-11,2016-12-11,Same Day,Corporate,Columbus,Ohio,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.059999999999999,Pending
CA-2016-162187,2016-12-11,2016-12-11,Same Day,Corporate,Columbus,Ohio,East,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.6899999999999986,Open
CA-2016-162187,2016-12-11,2016-12-11,Same Day,Corporate,Columbus,Ohio,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.42999999999995,5,0.3,-137.52900000000002,Open
CA-2016-162187,2016-12-11,2016-12-11,Same Day,Corporate,Columbus,Ohio,East,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196000000000012,Completed
CA-2016-162187,2016-12-11,2016-12-11,Same Day,Corporate,Columbus,Ohio,East,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59000000000003,3,0.4,-147.8655,Completed
US-2014-112991,2014-12-10,2014-12-14,Standard Class,Corporate,Caldwell,Idaho,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.22939999999997,Completed
US-2014-112991,2014-12-10,2014-12-14,Standard Class,Corporate,Caldwell,Idaho,West,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.441600000000001,Completed
US-2014-112991,2014-12-10,2014-12-14,Standard Class,Corporate,Caldwell,Idaho,West,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,Open
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,Corporate,Phoenix,Arizona,West,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96000000000001,3,0.2,7.696500000000004,Pending
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,Corporate,Phoenix,Arizona,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.171199999999999,Open
US-2017-146878,2017-09-21,2017-09-27,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.605799999999999,Completed
CA-2017-107244,2017-09-07,2017-09-11,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,Pending
CA-2015-100657,2015-11-02,2015-11-07,Standard Class,Consumer,Troy,New York,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.537199999999997,Pending
CA-2017-129581,2017-12-11,2017-12-18,Standard Class,Corporate,New Bedford,Massachusetts,East,Technology,Phones,Plantronics MX500i Earset,128.85000000000002,3,0.0,3.8654999999999973,Pending
CA-2017-129028,2017-04-01,2017-04-03,First Class,Corporate,Florence,South Carolina,South,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.94999999999999,3,0.0,21.751499999999986,Pending
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.519199999999998,Pending
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.238599999999995,Pending
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,Consumer,Los Angeles,California,West,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.5600000000004,6,0.2,286.7129999999996,Pending
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148,Open
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,Open
CA-2016-159016,2016-03-10,2016-03-11,First Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.151999999999999,Completed
CA-2016-159016,2016-03-10,2016-03-11,First Class,Home Office,Los Angeles,California,West,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.90480000000025,Completed
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,Corporate,Los Angeles,California,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.633199999999988,Completed
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,Corporate,Los Angeles,California,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.912900000000004,Completed
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,Open
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.630399999999998,Pending
CA-2014-152422,2014-10-05,2014-10-10,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.489999999999991,Open
US-2016-156692,2016-08-13,2016-08-13,Same Day,Consumer,Kenner,Louisiana,South,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.681800000000001,Completed
US-2016-156692,2016-08-13,2016-08-13,Same Day,Consumer,Kenner,Louisiana,South,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,Pending
CA-2014-130869,2014-11-17,2014-11-21,Standard Class,Consumer,Cedar Hill,Texas,Central,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.080000000000001,3,0.2,2.477999999999999,Pending
US-2017-128832,2017-04-24,2017-04-27,First Class,Corporate,Providence,Rhode Island,East,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.898600000000002,Pending
CA-2017-139717,2017-08-24,2017-08-26,Second Class,Consumer,Lancaster,Ohio,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.62719999999999,Pending
CA-2017-139717,2017-08-24,2017-08-26,Second Class,Consumer,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1966,10.368000000000002,2,0.2,3.7584,Pending
CA-2017-136007,2017-02-23,2017-03-02,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.33599999999999963,Pending
CA-2017-136007,2017-02-23,2017-03-02,Standard Class,Corporate,Seattle,Washington,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.185999999999996,Pending
CA-2016-157364,2016-11-19,2016-11-21,First Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.005999999999999,Open
US-2016-112970,2016-11-14,2016-11-15,First Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 35,9.84,3,0.0,2.853599999999999,Open
US-2017-152492,2017-07-06,2017-07-06,Same Day,Consumer,Miami,Florida,South,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924000000000007,Completed
CA-2016-101168,2016-12-25,2017-01-01,Standard Class,Corporate,Nashua,New Hampshire,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.547199999999998,Completed
CA-2017-104010,2017-04-23,2017-04-25,First Class,Consumer,New York City,New York,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.900000000000006,5,0.0,15.372000000000003,Completed
CA-2015-130253,2015-12-14,2015-12-18,Standard Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1815999999999995,Completed
US-2015-155369,2015-04-19,2015-04-25,Standard Class,Consumer,Carrollton,Texas,Central,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.567999999999998,2,0.8,-52.833600000000004,Open
US-2015-155369,2015-04-19,2015-04-25,Standard Class,Consumer,Carrollton,Texas,Central,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.39199999999994,4,0.8,-512.1468000000002,Pending
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,Consumer,Georgetown,Kentucky,South,Furniture,Furnishings,Coloredge Poster Frame,42.599999999999994,3,0.0,16.614,Open
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,Consumer,Georgetown,Kentucky,South,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.691199999999995,Completed
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,Consumer,Georgetown,Kentucky,South,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.196799999999996,Pending
